epoch,train_loss,test_loss
1,1.0185035475730897,0.9741025161743164
2,1.0157937335968017,0.975008620262146
3,1.0119277048110962,0.978106255531311
4,1.0040688725471496,0.9871752700805664
5,0.991534139251709,0.9979899311065674
6,0.9755453332901001,1.0101892614364625
7,0.9597496782779693,1.0219321994781494
8,0.9457260271072387,1.03334255027771
9,0.932805671262741,1.0454455585479736
10,0.9206661398887634,1.0582685279846191
11,0.9091295152664185,1.0710817403793336
12,0.898208092045784,1.0836823263168336
13,0.8878933866262436,1.0962922010421754
14,0.8780149984836578,1.108970983505249
15,0.8683485332489014,1.1217671279907226
16,0.8588318165302277,1.134199571609497
17,0.8493715566873551,1.1462852334976197
18,0.8399526472806931,1.1578158359527588
19,0.830573308801651,1.1686456203460693
20,0.8212475634098053,1.178922607421875
21,0.8119574410438538,1.189095591545105
22,0.8027532368183136,1.198821870803833
23,0.7936272982597351,1.2083967370986939
24,0.7846202955722809,1.2174663753509523
25,0.7757635492086411,1.225911244392395
26,0.7670885043621063,1.2339438886642455
27,0.7585697498083115,1.241291540145874
28,0.7502147871494294,1.248411630630493
29,0.7419961176395417,1.2550555458068848
30,0.7338990592002869,1.2613742551803588
31,0.7259016478300094,1.2675207357406617
32,0.7180521409630776,1.2739874486923217
33,0.7103321368455887,1.2808738574981688
34,0.7028257165908813,1.2884385166168213
35,0.6954904800415039,1.2966816568374633
36,0.6884169529676437,1.305469295501709
37,0.6815647826910018,1.31514892578125
38,0.6749547721326351,1.3253264875411988
39,0.6685313446760177,1.3360723514556885
40,0.6623254604816436,1.3470613107681275
41,0.6561895321071148,1.358884059906006
42,0.6503257930636406,1.370146704673767
43,0.6443667279720307,1.382513602256775
44,0.6388364128351212,1.3934005069732667
45,0.6329524096131325,1.407266067504883
46,0.6272524688065052,1.419723328590393
47,0.6231491378247738,1.4253071794509888
48,0.6171456489682198,1.4426805925369264
49,0.6120376239717007,1.4474814691543578
50,0.6076280010163784,1.4543254318237304
51,0.6017306037306785,1.4643398065567017
52,0.5960865311741829,1.4756678886413575
53,0.5905162019133567,1.4874878740310669
54,0.5850854534685612,1.4946727619171143
55,0.5798214932024479,1.5068349962234497
56,0.5748432487428188,1.5146199054718017
57,0.5696033875763417,1.5256986865997315
58,0.5648503807067871,1.533680850982666
59,0.5596931354224682,1.5438234300613403
60,0.555077338629961,1.5526061582565307
61,0.5500835115730762,1.5606935949325562
62,0.5455505305588245,1.5704455766677856
63,0.5407165744006633,1.577732937812805
64,0.5363016445219517,1.587715434074402
65,0.531628114593029,1.5938624277114868
66,0.5273765200912952,1.6058900804519654
67,0.5227593999922275,1.6093677444458008
68,0.5189054094076156,1.6234188613891603
69,0.5144554120063781,1.624465699195862
70,0.5112875743985176,1.637061861038208
71,0.5073259795904159,1.6362278394699097
72,0.5048698730409146,1.643350872039795
73,0.4996972781062126,1.6503114891052246
74,0.4976950268387795,1.6482479000091552
75,0.4929095066845417,1.670015845298767
76,0.4895295616388321,1.6668324308395386
77,0.48367718639969826,1.695347629547119
78,0.4808378780961037,1.6936628828048705
79,0.4770751315832138,1.7072424964904784
80,0.4743410171151161,1.720784764289856
81,0.4699779449105263,1.7165506944656372
82,0.4677408230781555,1.73919757270813
83,0.4637685548782349,1.7238706636428833
84,0.46006440388560293,1.765093828201294
85,0.45570490947961806,1.749911150932312
86,0.4529602201104164,1.7836566133499145
87,0.44903905246853826,1.7719759998321534
88,0.4465100064575672,1.804768235206604
89,0.4426665644407272,1.7901583671569825
90,0.4402864462852478,1.8253310251235961
91,0.4363236373543739,1.8085982418060302
92,0.4352302666902542,1.8277858991622924
93,0.43557040972709654,1.8153939752578736
94,0.43005575237870214,1.8367153100967408
95,0.4267116835653782,1.846167395591736
96,0.4232778392195702,1.836703956604004
97,0.422756684333086,1.8457170124053954
98,0.4201338098883629,1.84047438621521
99,0.4172161199390888,1.8664037895202636
100,0.4127970967769623,1.86009624004364
101,0.4099826222538948,1.8978201341629028
102,0.4060230510532856,1.8720226163864135
103,0.4035636909544468,1.9158792324066163
104,0.4006552793383598,1.8921810684204101
105,0.3994102897763252,1.922975929260254
106,0.39948371452093123,1.8972940912246705
107,0.40010706867575646,1.9008651304244994
108,0.39518711559176445,1.9155728731155395
109,0.3899170429110527,1.9188977880477904
110,0.3859752994418144,1.9286257915496827
111,0.3826703811705112,1.9550597801208496
112,0.380375622433424,1.9319888734817505
113,0.37898379134535787,1.9695041484832763
114,0.37806640291810034,1.9282478656768798
115,0.3788094185948372,1.952595230102539
116,0.37715027093887327,1.932133363723755
117,0.37574087938666345,1.9510682888031006
118,0.3712977833926678,1.950875358581543
119,0.36854841398000715,1.956029155731201
120,0.36411471267938617,1.9703598079681397
